AECC	ALOGP	ALOGP2	AMW	ATS4m	ATSC1s	ATSC3e	B01[C-Cl]	B01[C-S]	B01[N-O]	B01[O-S]	B02[N-N]	B02[N-O]	B02[N-S]	B02[O-O]	B03[N-N]	B03[N-O]	B03[N-S]	B03[O-O]	B03[O-S]	B04[N-N]	B04[N-O]	B04[N-S]	B04[O-O]	B04[O-S]	B05[C-Cl]	B05[C-N]	B05[N-N]	B05[N-O]	B05[N-S]	B05[O-O]	B05[O-S]	B06[C-N]	B06[C-S]	B06[N-N]	B06[N-O]	B06[N-S]	B06[O-Cl]	B06[O-O]	B06[O-S]	B07[C-N]	B07[N-O]	B07[O-Cl]	B07[O-O]	B07[O-S]	B08[C-Cl]	B08[C-N]	B08[C-O]	B08[C-S]	B08[N-N]	B08[N-O]	B08[O-O]	B09[C-C]	B09[C-O]	B09[C-S]	B09[N-N]	B09[N-O]	B09[O-S]	B10[C-C]	B10[C-Cl]	B10[C-N]	B10[C-O]	B10[C-S]	B10[N-O]	B10[O-O]	C%	C-001	C-002	C-003	C-005	C-006	C-016	C-017	C-019	C-024	C-025	C-026	C-027	C-028	C-032	C-033	C-034	C-035	C-039	C-040	C-041	C-043	CATS2D_00_AA	CATS2D_00_DA	CATS2D_00_DP	CATS2D_00_LL	CATS2D_01_AA	CATS2D_01_AN	CATS2D_01_LL	CATS2D_02_AA	CATS2D_02_AL	CATS2D_02_DL	CATS2D_02_PL	CATS2D_03_AA	CATS2D_03_AL	CATS2D_03_DL	CATS2D_03_LL	CATS2D_03_NL	CATS2D_03_PL	CATS2D_04_AA	CATS2D_04_AL	CATS2D_04_AP	CATS2D_04_DA	CATS2D_04_DD	CATS2D_04_DL	CATS2D_04_LL	CATS2D_04_PL	CATS2D_05_AA	CATS2D_05_AL	CATS2D_05_DD	CATS2D_05_DL	CATS2D_05_DP	CATS2D_05_LL	CATS2D_06_AA	CATS2D_06_AL	CATS2D_06_AP	CATS2D_06_DA	CATS2D_06_LL	CATS2D_07_AA	CATS2D_07_AL	CATS2D_07_DA	CATS2D_07_DL	CATS2D_07_LL	CATS2D_07_NL	CATS2D_08_AL	CATS2D_08_LL	CATS2D_08_PL	CATS2D_09_AA	CATS2D_09_AL	CATS2D_09_DA	CATS2D_09_LL	CATS2D_09_NL	CATS2D_09_PL	CIC2	CIC3	CMC-50	CMC-80	Chi0_EA(dm)	Chi_D/Dt	Cl-090	D/Dtr03	D/Dtr05	D/Dtr06	D/Dtr09	D/Dtr10	DLS_05	DLS_07	Depressant-80	EE_B(m)	EE_B(s)	Eig01_AEA(dm)	Eig01_AEA(ed)	Eig01_EA(bo)	Eig01_EA(dm)	Eig02_AEA(dm)	Eig02_AEA(ed)	Eig02_EA(dm)	Eig03_AEA(dm)	Eig03_AEA(ed)	Eig03_EA(dm)	Eig04_AEA(ed)	Eig04_EA(bo)	Eig04_EA(dm)	Eig05_AEA(ed)	Eta_betaP	F-083	F01[C-Cl]	F01[C-N]	F01[C-O]	F01[C-S]	F01[N-N]	F02[C-Br]	F02[C-O]	F02[C-S]	F02[N-N]	F02[O-O]	F03[C-N]	F03[C-O]	F03[C-S]	F03[N-F]	F03[N-N]	F03[N-S]	F04[C-Br]	F04[C-O]	F04[N-F]	F04[N-N]	F04[N-O]	F04[O-O]	F04[O-S]	F05[C-S]	F05[N-F]	F05[N-N]	F05[O-Br]	F05[S-F]	F06[C-F]	F06[C-N]	F06[C-O]	F06[C-S]	F06[N-F]	F06[N-N]	F06[N-S]	F06[O-F]	F06[O-O]	F06[O-S]	F06[S-F]	F06[S-S]	F07[C-S]	F07[N-N]	F07[N-O]	F07[O-Cl]	F07[O-F]	F07[O-S]	F08[C-F]	F08[C-S]	F08[N-Cl]	F08[N-F]	F08[N-N]	F08[N-S]	F08[O-F]	F08[S-Cl]	F09[C-F]	F09[C-S]	F09[N-Cl]	F09[N-F]	F09[N-N]	F09[N-S]	F09[O-Cl]	F09[O-O]	F09[O-S]	F10[C-Cl]	F10[C-I]	F10[C-S]	F10[N-Cl]	F10[N-F]	F10[N-N]	F10[N-O]	F10[O-O]	GATS6e	GATS7e	GATS8e	GATS8m	GGI3	GGI5	H%	H-046	H-047	H-048	H-049	H-051	H-052	Hypertens-80	Hypnotic-80	IC2	IDDE	Infective-50	Infective-80	Inflammat-50	Inflammat-80	J_D	J_D/Dt	LOC	MAXDN	MLOGP2	MPC05	N%	N-067	N-073	N-074	N-075	NRS	NaaO	NaaS	NaaaC	NaasC	NaasN	NdO	NdsCH	NdssC	Neoplastic-50	Neoplastic-80	NssO	NsssN	NssssC	NtN	NtsC	O%	O-060	PCD	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_3	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_e_2	P_VSA_e_3	P_VSA_i_1	P_VSA_i_2	P_VSA_m_4	P_VSA_m_5	P_VSA_p_3	P_VSA_ppp_L	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_s_3	P_VSA_s_4	Psychotic-80	Rperim	SM02_EA(dm)	SM03_EA(dm)	SM03_EA(ed)	SM05_EA(bo)	SRW05	SaaNH	SaasC	SdNH	SdssC	SpAD_EA(dm)	SpDiam_B(s)	SpMAD_Dt	SpMAD_EA(ed)	SpMax2_Bh(m)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax6_Bh(s)	SssCH2	T(Cl..I)	T(F..Cl)	T(F..I)	T(N..Br)	T(N..Cl)	T(N..F)	T(N..I)	T(N..N)	T(N..S)	T(O..F)	T(O..S)	T(S..Cl)	T(S..I)	TI1_L	Uc	VE1_A	VE1_B(e)	VE1_B(m)	VE1_B(p)	VE1_B(s)	VE1_X	VE3sign_B(e)	VE3sign_B(m)	VE3sign_B(p)	VE3sign_B(s)	VE3sign_B(v)	Wap	X%	ZM1Mad	nArOR	nArX	nBnz	nCb-	nCconj	nCrs	nCrt	nCsp2	nR06	nR=Cs	nRCONR2	nRCOOR	nThiophenes	piPC08
14.867	3.4410000000000003	11.839	6.484	4.478	15.536	0.938	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	1	35.1	6	7	3	0	2	0	0	0	5	1	0	0	0	0	0	0	0	0	3	1	0	7	0	0	22	0	0	15	1	8	5	0	0	8	6	8	0	0	1	8	0	1	0	6	7	0	5	12	1	12	0	4	0	11	0	1	8	3	17	2	6	12	0	15	15	0	0	18	0	16	0	0	1.7930000000000001	1.034	0	0	38.497	1.196	0	115.93799999999999	175.34099999999998	209.041	0.0	0.0	1.0	0.0	0	5.934	9.115	3.8560000000000003	6.551	3.448	2.206	3.766	6.296	2.178	3.7239999999999998	6.106	1.983	6.084	3.1489999999999996	1.923	6.028	13.5	0	0	8	9	0	0	0	11	0	0	1	8	16	0	0	2	0	0	18	0	0	1	1	0	0	0	1	0	0	0	14	24	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1.3969999999999998	1.4280000000000002	1.28	1.081	3.326	1.615	53.6	11	13	0	0	4	20	0	0	4.8069999999999995	4.968999999999999	0	0	0	0	1.6716	14.0541	1.14	2.4819999999999998	1.824	4.522	4.1	0	0	0	0	3	0	0	0	1	0	5	0	5	0	0	2	0	1	0	0	7.2	1	0.8059999999999999	47.381	155.972	14.185	6.763	0.0	11.0	76.577	0.0	0.0	153.968	72.043	0.0	153.968	0.0	0.0	153.968	121.26	50.567	50.567	0.0	53.635	100.33200000000001	0	14	3.66	3.193	8.032	7.519	3.932	0.0	0.7959999999999999	0.0	-1.619	25.238000000000003	8.14	18.680999999999997	4.1739999999999995	3.8289999999999997	7.43	7.4270000000000005	4.779	4.649	0	0	0	0	0	0	0	36	0	0	0	0	0	289.255	3.585	5.0680000000000005	3.162	3.155	5.006	5.065	5.439	-4.368	-4.368	-4.492	-5.03	-3.867	15012	0.0	251.59	0	0	1	1	0	3	2	11	1	0	0	0	0	5.254
5.5	1.597	2.549	7.183	2.7239999999999998	6.846	0.07400000000000001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1	0	0	0	2	0	0	0	0	4	1	1	0	0	0	0	0	0	0	1	0	0	3	1	0	5	0	2	4	1	4	1	0	0	6	2	2	2	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2830000000000001	1.109	0	1	8.794	1.624	0	0.0	0.0	38.895	0.0	0.0	0.5	1.0	0	4.697	7.801	3.576	6.0	3.781	1.4369999999999998	2.963	5.814	0.8	2.074	4.0	0.0	3.529	1.5	0.0	3.4139999999999997	8.0	0	0	3	2	0	0	0	2	0	0	1	2	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127	1.8	5.1	2.778	0.75	0.361	47.8	0	10	0	0	0	0	0	1	3.241	1.459	0	1	0	0	2.2951	9.7449	1.258	2.555	3.179	3.045	4.3	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	8.7	0	1.3330000000000002	37.905	68.738	9.067	0.0	0.0	0.0	64.67399999999999	0.0	0.0	61.55	3.1239999999999997	0.0	61.55	0.0	0.0	61.55	41.091	43.847	69.902	0.0	6.852	57.821999999999996	0	6	1.806	0.325	6.438	6.649	0.0	0.0	1.32	0.0	-0.889	4.473	8.256	8.86	4.053	3.388	6.351	4.718	3.467	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	3.0	3.2260000000000004	3.1319999999999997	3.1310000000000002	3.2569999999999997	2.997	3.385	-2.168	-2.182	-1.0270000000000001	-1.217	-1.2670000000000001	502	0.0	62.177	0	0	1	2	1	0	0	7	1	0	0	0	0	0.0
7.7620000000000005	1.2209999999999999	1.4909999999999999	8.79	3.612	11.839	0.40299999999999997	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	46.9	2	0	0	0	1	0	0	0	3	3	1	0	1	0	0	1	0	1	2	0	0	6	0	0	8	1	0	4	1	9	0	0	2	8	0	2	0	0	2	10	0	0	0	0	3	0	0	4	0	0	0	2	4	6	0	0	5	3	6	0	0	4	0	3	2	0	0	0	0	0	0	0	0.696	0.36	0	1	17.373	2.463	0	0.0	93.271	50.358000000000004	77.28399999999999	0.0	0.0	1.0	0	5.377999999999999	8.461	4.063	6.983	4.192	2.035	3.977	6.415	1.23	3.24	5.687	0.521	5.545	2.682	0.0	5.164	16.5	0	0	5	3	0	0	0	6	0	0	0	8	7	0	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	4	8	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.8420000000000001	1.274	1.452	1.5830000000000002	2.59	1.097	34.4	0	5	0	0	6	0	1	1	4.303999999999999	3.9160000000000004	1	1	0	0	1.7047	14.1615	0.9109999999999999	2.2640000000000002	1.08	4.343999999999999	9.4	0	0	1	1	2	1	0	0	6	0	2	0	2	1	1	0	1	0	1	1	9.4	1	2.329	28.429000000000002	96.32600000000001	55.864	5.449	0.0	0.0	72.631	19.597	0.0	95.14399999999999	53.78	0.0	95.14399999999999	0.0	0.0	95.14399999999999	55.636	78.279	128.672	0.0	32.463	49.203	0	14	2.542	0.325	7.593999999999999	7.755	3.045	0.0	3.238	0.0	-1.186	7.572	8.382	17.518	4.681	3.8560000000000003	7.352	6.82	3.957	0.22699999999999998	0	0	0	0	0	0	0	20	0	0	0	0	0	53.765	3.907	3.822	3.43	3.429	3.5610000000000004	3.485	3.372	-3.752	-3.719	-2.519	-2.365	-2.966	7088	0.0	127.023	0	0	1	3	2	0	0	11	1	0	1	0	0	6.561
6.857	4.084	16.682000000000002	8.373	3.875	4.681	0.161	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	54.5	2	0	0	0	0	0	0	0	5	7	0	0	0	0	1	1	0	2	0	0	0	3	0	0	14	0	0	14	0	5	0	0	1	8	0	18	0	0	1	9	0	0	0	0	14	0	1	9	0	0	0	9	0	7	0	0	6	0	4	0	0	6	0	0	4	0	0	0	0	2	0	0	1.064	0.591	1	1	6.598	4.572	0	0.0	27.414	90.161	46.597	99.82	0.5	1.0	1	5.397	8.251	3.908	7.188	4.681	0.0	3.188	6.675	0.0	3.045	6.102	0.0	5.932	3.0980000000000003	0.0	5.152	17.0	0	0	0	4	0	0	0	7	0	0	0	0	10	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.534	1.554	1.672	1.6469999999999998	2.312	0.924	36.4	6	5	1	0	0	0	1	0	3.98	4.202	0	1	1	1	1.6469	21.9475	0.665	2.141	6.631	4.691	0.0	0	0	0	0	1	1	0	2	6	0	2	0	2	0	1	0	0	0	0	0	9.1	1	3.573	59.121	60.556999999999995	30.581	17.22	0.0	0.0	95.91	0.0	0.0	113.561	0.0	0.0	113.561	0.0	0.0	113.561	86.105	95.15100000000001	141.054	0.0	36.79	76.771	0	17	0.0	0.0	7.861000000000001	8.181000000000001	2.398	0.0	3.87	0.0	-0.92	0.0	8.714	27.416	4.965	3.863	7.352	5.055	3.937	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.016000000000005	4.248	4.038	4.004	4.004	4.112	3.83	4.115	-2.6210000000000004	-2.6189999999999998	-3.0639999999999996	-2.8680000000000003	-2.8489999999999998	16961	0.0	129.75	0	0	2	5	2	0	0	16	3	0	0	0	0	7.76
8.591000000000001	3.819	14.582	9.73	3.742	10.118	0.396	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	53.1	0	0	0	0	1	0	0	0	8	2	2	0	0	0	0	2	0	1	1	0	0	3	0	0	11	0	0	7	1	3	0	0	2	6	0	8	0	0	0	4	0	0	0	0	2	0	0	6	0	0	0	4	0	5	0	0	6	0	3	0	0	6	0	4	8	0	0	2	0	4	0	0	0.875	0.125	1	1	13.960999999999999	2.917	0	0.0	79.47	104.735	154.852	0.0	0.0	1.0	1	5.551	8.908999999999999	3.984	6.978	4.4030000000000005	1.23	3.096	6.245	0.521	2.988	5.707000000000001	0.0	5.5520000000000005	2.859	0.0	5.073	17.5	0	0	3	2	2	0	0	3	4	0	0	3	5	2	0	0	1	0	6	0	0	0	0	0	3	1	0	0	0	1	2	3	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813	1.141	0.9620000000000001	0.7240000000000001	2.59	0.8240000000000001	31.3	0	10	0	0	0	0	1	1	4.125	3.7539999999999996	0	1	1	1	1.4159	14.5839	0.595	2.31	12.412	4.511	3.1	0	0	0	0	2	0	1	2	4	0	2	0	2	0	1	0	1	0	0	0	6.3	0	3.279	75.81	60.128	17.636	17.064	0.0	0.0	105.389	0.0	31.278000000000002	138.77200000000002	3.1239999999999997	31.278000000000002	107.494	31.278000000000002	0.0	138.77200000000002	112.846	126.82799999999999	141.525	14.96	62.961999999999996	78.934	0	18	1.4869999999999999	0.325	7.5760000000000005	7.921	3.045	0.0	1.1	0.0	-1.242	3.503	9.067	21.029	4.658	3.9819999999999998	7.497000000000001	7.352	4.2010000000000005	0.322	0	0	0	0	0	5	0	0	3	11	11	0	0	82.874	4.248	3.5469999999999997	3.29	3.445	3.377	3.2769999999999997	3.2439999999999998	-2.237	-2.295	-2.213	-3.199	-2.2359999999999998	14676	3.1	160.519	0	1	2	5	2	0	0	16	2	0	1	0	1	7.041
14.758	6.651	44.229	10.625	4.316	30.226999999999997	0.759	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	43.8	0	0	0	1	1	0	0	0	8	0	2	1	2	1	0	3	0	0	1	0	0	5	0	0	11	1	0	3	1	6	2	0	0	5	3	8	0	0	0	6	0	0	0	0	3	0	2	5	0	1	0	4	1	3	0	0	4	1	7	0	1	0	0	8	2	0	1	2	0	2	0	0	0.9059999999999999	0.49	0	0	16.317	1.693	0	0.0	197.56400000000002	248.74900000000002	0.0	0.0	0.0	1.0	0	5.996	9.504	4.471	7.247999999999999	4.221	3.825	4.46	6.303999999999999	3.359	3.577	6.039	1.7369999999999999	5.525	3.515	0.146	5.399	22.5	3	1	9	1	4	1	0	1	5	1	0	10	1	4	3	0	3	0	3	3	0	0	0	0	5	0	2	0	0	3	9	3	5	0	1	0	0	0	0	3	0	3	1	0	1	0	0	3	1	0	0	1	2	0	1	3	2	0	3	1	1	0	0	0	0	0	4	2	0	0	0	0	0.7609999999999999	1.003	0.9570000000000001	0.847	2.097	0.9129999999999999	31.3	0	13	0	1	0	0	0	0	4.678999999999999	4.571000000000001	0	0	0	0	1.1835	12.1911	0.753	5.723	14.821	4.575	10.4	0	1	0	3	4	0	1	0	8	1	1	0	1	0	0	0	0	1	0	0	2.1	0	3.926	75.81	91.855	67.475	6.167000000000001	46.908	0.0	100.64200000000001	89.383	63.497	188.05200000000002	70.021	63.497	124.555	102.646	0.0	227.201	178.456	186.083	154.806	84.029	87.039	95.03	0	22	3.878	3.9789999999999996	7.966	8.022	3.045	0.0	2.987	0.0	-0.217	18.137	9.27	21.616	4.479	4.01	7.999	7.999	4.942	0.107	0	57	0	0	58	123	0	65	47	42	11	21	0	237.63	4.585	4.574	4.138999999999999	4.261	3.6069999999999998	4.085	4.12	-4.5280000000000005	-6.394	-2.795	-4.215	-3.202	36466	8.3	269.788	0	1	1	2	0	0	0	18	2	0	0	0	1	7.098
10.481	3.446	11.872	10.847999999999999	4.172	55.583	0.833	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	37.8	1	0	0	1	0	0	0	0	3	0	1	0	2	0	0	3	1	0	1	0	0	8	0	0	5	4	0	1	1	3	0	0	2	6	2	2	0	0	5	6	0	2	0	2	1	0	2	3	0	0	0	0	3	7	0	1	0	1	6	1	0	2	0	3	1	0	3	2	0	0	0	0	0.622	0.494	0	1	18.64	1.69	0	0.0	245.666	0.0	0.0	0.0	0.0	1.0	0	5.765	9.727	4.462	7.136	4.2780000000000005	3.825	3.839	6.706	2.612	3.57	6.466	1.058	6.018	3.259	0.0	5.15	17.0	3	0	7	2	2	1	0	5	4	0	1	6	8	1	3	3	2	0	6	3	0	4	3	0	2	0	0	0	0	3	4	6	1	0	1	2	0	2	0	3	0	1	1	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	2	0	1.225	1.319	1.2990000000000002	1.546	2.597	0.993	27.0	0	6	0	0	3	0	1	0	4.587	4.431	0	1	0	1	1.5333	12.2517	0.9740000000000001	5.837000000000001	6.655	4.357	13.5	0	1	0	2	3	1	1	0	7	1	3	0	1	0	1	0	0	1	0	0	10.8	1	2.9010000000000002	28.429000000000002	66.109	69.681	5.474	58.506	50.747	49.76	41.93	31.278000000000002	108.156	61.717	31.278000000000002	76.878	31.278000000000002	0.0	108.156	68.532	126.241	115.07799999999999	44.88	54.746	53.097	0	15	3.535	4.08	8.036	8.166	3.4339999999999997	0.0	-1.285	0.0	-0.7190000000000001	14.992	9.266	16.915	4.843	3.9760000000000004	7.999	7.999	6.999	0.0	0	0	0	0	0	120	0	60	22	138	22	0	0	102.984	4.248	4.302	3.786	3.2760000000000002	2.908	3.62	2.7939999999999996	-1.4880000000000002	-1.2819999999999998	-0.9540000000000001	-2.9989999999999997	-1.0490000000000002	12480	8.1	208.59400000000002	0	0	0	0	1	0	0	11	0	0	0	0	1	6.655
8.208	3.5069999999999997	12.302999999999999	9.952	3.9539999999999997	13.927999999999999	0.424	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	50.0	0	0	0	0	1	0	0	0	8	2	2	0	0	0	0	2	0	1	1	0	0	6	0	0	11	2	0	8	2	3	0	0	3	10	0	7	0	0	2	9	0	0	0	0	2	0	2	9	0	0	0	2	4	7	0	0	5	0	8	0	0	6	0	8	7	0	0	8	0	6	0	0	0.963	0.257	1	1	15.242	2.813	0	0.0	87.08200000000001	116.75200000000001	171.42	0.0	0.0	1.0	1	5.662999999999999	8.902000000000001	4.01	7.131	4.406000000000001	2.612	3.77	6.247000000000001	1.23	3.094	6.151	0.521	5.671	2.9	0.0	5.246	20.5	0	0	4	2	2	0	0	5	4	0	1	5	9	2	0	1	1	0	10	0	0	2	0	0	3	0	0	0	0	0	3	5	2	0	0	1	0	4	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.242	0.862	1.197	0.937	2.965	1.251	29.4	0	10	0	0	0	0	1	1	4.124	3.6010000000000004	1	1	1	1	1.4806	15.187999999999999	0.813	2.5669999999999997	9.823	4.625	5.9	0	0	0	0	2	0	1	2	4	0	4	0	2	1	1	0	1	0	0	0	11.8	0	3.448	75.81	60.128	11.272	2.104	50.747	50.747	99.024	5.67	31.278000000000002	132.408	8.794	31.278000000000002	101.13	31.278000000000002	0.0	132.408	112.846	120.464	135.161	0.0	56.598	84.604	0	18	2.7489999999999997	2.396	7.751	8.117	3.045	0.0	0.821	0.0	-1.4240000000000002	8.728	8.745	21.419	4.705	4.033	7.497000000000001	7.352	4.649	0.141	0	0	0	0	0	0	0	3	9	0	25	0	0	97.595	4.3919999999999995	3.6639999999999997	3.432	3.472	3.218	3.287	3.4339999999999997	-2.897	-2.827	-1.335	-2.272	-1.659	18358	0.0	172.865	0	0	2	5	2	0	0	16	2	0	1	0	1	7.153
9.142999999999999	2.721	7.406000000000001	10.630999999999998	3.74	48.126000000000005	0.5870000000000001	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	41.4	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	8	4	0	4	3	4	0	0	0	20	0	4	0	0	0	16	0	0	0	0	4	0	0	0	0	0	0	8	4	0	0	0	4	8	4	0	0	0	0	12	0	0	0	8	0	0	0	0	1.931	1.655	0	1	14.222999999999999	1.5930000000000002	0	0.0	0.0	149.938	0.0	0.0	0.0	1.0	0	5.7170000000000005	9.283999999999999	5.351	7.666	4.865	2.95	3.779	5.94	2.612	3.7769999999999997	5.912999999999999	2.612	5.5329999999999995	3.07	0.0	4.365	21.0	0	0	2	0	2	0	0	8	4	0	3	4	16	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.287	0.332	1.08	0.514	2.0	0.847	27.6	0	8	0	0	0	0	1	1	2.927	2.8689999999999998	1	1	1	1	1.8763	11.6817	1.0490000000000002	4.7860000000000005	10.177	3.97	6.9	0	0	0	0	2	0	0	0	4	0	6	0	0	0	1	0	0	0	0	0	20.7	0	2.541	81.85600000000001	44.313	8.615	0.0	101.494	101.494	84.425	17.386	0.0	90.471	11.34	6.046	84.425	6.046	0.0	90.471	75.81	84.425	84.425	0.0	8.615	87.15	0	12	3.7089999999999996	3.0060000000000002	7.865	8.344	0.0	0.0	-0.695	0.0	0.0	16.35	8.892999999999999	13.186	4.593	3.8989999999999996	7.812	7.7139999999999995	6.999	0.0	0	0	0	0	0	0	0	10	10	0	24	0	0	30.79	4.248	3.978	4.064	4.343	4.399	3.535	4.478	-1.9709999999999999	-5.056	-1.653	-2.519	-2.2680000000000002	3550	0.0	163.99400000000003	0	0	2	4	0	0	0	12	2	0	0	0	0	6.1129999999999995
8.542	3.32	11.023	10.257	4.217	16.467	0.325	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	40.5	0	0	0	1	0	0	0	0	7	0	2	0	0	0	1	1	1	0	1	0	0	4	0	0	9	0	0	5	1	1	0	0	0	6	3	2	0	0	2	7	0	5	0	2	0	0	1	4	0	6	0	2	2	5	0	0	2	0	8	0	2	3	0	4	5	0	0	1	0	6	0	0	0.8959999999999999	0.473	1	1	11.796	1.828	0	0.0	141.548	78.85300000000001	0.0	0.0	0.0	1.0	1	5.895	8.613	5.379	7.791	4.93	2.95	4.3260000000000005	6.325	2.95	3.575	6.019	1.058	5.112	3.0060000000000002	0.0	4.966	19.5	0	0	4	1	6	1	0	5	8	1	1	4	10	3	0	1	5	0	7	0	0	7	0	2	5	0	0	0	0	0	9	3	5	0	0	1	0	2	1	0	1	5	0	0	0	0	2	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.318	0.7929999999999999	1.2690000000000001	1.0490000000000002	2.437	0.847	35.1	0	10	1	0	0	0	1	0	4.313	3.918	1	1	0	1	1.699	11.8812	0.813	4.726	5.643	4.248	8.1	0	1	0	1	3	0	1	0	5	0	3	0	1	1	1	0	0	0	0	0	8.1	0	2.6630000000000003	80.029	90.82600000000001	22.092	14.251	0.0	0.0	91.46	22.709	63.497	163.33100000000002	51.336999999999996	69.543	93.788	69.543	0.0	163.33100000000002	129.83100000000002	146.496	145.06799999999998	0.0	76.112	81.173	0	16	3.639	0.0	8.001	8.28	3.045	2.617	0.986	0.0	-0.384	13.917	8.797	15.675999999999998	4.471	4.225	7.428999999999999	6.999	4.635	0.0	0	0	0	0	0	0	0	5	32	0	36	0	0	76.942	4.322	3.8489999999999998	3.6889999999999996	3.863	3.846	3.361	3.5980000000000003	-1.3940000000000001	-1.661	-0.78	-2.9019999999999997	-0.975	6574	0.0	219.18599999999998	0	0	1	1	1	0	0	14	1	0	0	0	1	6.3389999999999995
